X,Y,NAME
226180.572499998,906942.399,Park Ave @ Cedar Ave
232283.698799998,906942.4012,Mystic Ave opp Reardon Rd
234171.367299996,906942.472100001,Fellsway @ Second St
239495.538599998,906953.978300001,Park Ave @ Essex St
239476.825800002,906960.886,290 Park Ave opp Essex St
238572.3288,906963.484499998,Washington Ave @ Prospect Ave
228252.394900002,906969.003600001,Pleasant St @ Oak Knoll
238564.3873,906980.013099998,Woodlawn Ave @ Washington Ave
237402.531,906983.062399998,Elm St @ Ferry St
233212.174400002,906985.6796,Riverside Ave @ Foster Ct
233212.174400002,906985.6796,Riverside Ave @ Carolina St
230974.633,906987.8946,Boston Ave @ Piggott Rd
228282.303300001,906994.507800002,Pleasant St @ Addison St
230958.932099998,907001.4604,Boston Ave @ Hillsdale Rd
231568.818300001,907002.682399999,George St @ Burget Ave
220821.843699999,907002.875300001,Trapelo Rd @ Outlook Rd
220813.815899998,907004.133299999,Trapelo Rd opp Outlook Rd
231562.4362,907006.2346,George St @ Marston St
239344.181,907009.489399999,Park Ave @ S Genesee St
240253.470399998,907009.906399999,Proctor Ave @ Broadway
239337.406199999,907011.894499999,Park Ave @ Genesee St
231211.832,907016.195,Winthrop St @ Orchard St
237461.278800003,907019.882300001,Elm St @ Glendale Pk
240915.706100002,907019.973200001,133 - 135 American Legion Hwy
228842.2465,907020.3059,Massachusetts Ave @ Avon Pl
228850.102499999,907028.359,Massachusetts Ave @ Franklin St
236624.058700003,907034.097899999,Hancock St @ Dean St
234988.031900004,909123.275800001,Summer St @ Clifton St
235553.952500001,909130.820900001,Main St @ Park Ave
234405.874899998,909134.0,Highland Ave @ Pine St
239121.7817,909136.7795,Beach St @ Hancock Rd
237042.149800003,909142.635400001,Salem St @ Branch St
235192.794200003,909156.640299998,Washington St @ Clifton St
227014.141900003,909156.6675,Washington St @ Mohawk Rd
235192.765,909161.8576,Washington St @ Clifton St
235553.786,909174.598099999,Main St @ Clifton St
239064.096299998,909179.015900001,Lynn St @ Beach St
226685.042,909205.231,Forest St @ Hancock St
237174.779600002,909233.356800001,Salem St @ Rockwell St
239154.861100003,909256.9899,Wesley St @ Lynn St
234369.372900002,909261.153700002,Highland Ave @ Wiley St
234369.372900002,909261.153700002,617 Highland Ave
232819.232299998,909266.953,Fellsway W @ Foss St
237249.512100004,909275.1272,627 Salem St
238862.918799996,909285.775800001,Beach St @ Lawrence St
223933.874899998,909290.5,Massachusetts Ave @ Locust Ave
230293.2245,909302.759100001,Winthrop St opp Winford Way
223923.950800002,909308.830499999,Massachusetts Ave @ Locust Ave
230290.927,909314.449099999,Winthrop St @ Winford Way
237355.331900001,909327.361099999,Salem St @ Lebanon St
237347.9058,909330.1252,Lebanon St @ Salem St
237367.4058,909332.875100002,Salem St @ Maplewood St
234305.963100001,909337.993,Highland Ave @ Glenwood St
237349.916299999,909338.853500001,Lebanon St @ Salem St
221287.886299998,909343.704399999,Marrett Rd @ Spring St
239212.492200002,909345.7289,Lynn St opp Revere St
235221.632299997,909347.847,Washington St @ Francis St
221214.004799999,909351.229499999,Marrett Rd opp Spring St
235221.492399998,909353.942400001,Washington St opp Francis St
226706.240800001,909358.1644,Forest St @ Thomas St
237561.323200002,909361.740200002,Salem St @ Spruce St
237577.937100001,909362.875300001,769 Salem St
239226.624700002,909362.9377,Lynn St @ Oliver St
237672.593599997,909367.125399999,Salem St @ Stanton St
237683.297600001,909367.484700002,Salem St @ Church St
228352.616099998,909379.965700001,Mystic St @ Old Mystic St - Arlington Line
237899.103600003,909388.024900001,Salem St @ Home St - Broadway Sq
238168.796400003,909390.124899998,Hunting St @ Coleman St
245031.161600001,913107.1939,182 Washigton St
235842.358499996,913107.319,Franklin St @ Pratt St
248214.484200001,913121.812899999,260 Humphrey St
244170.028200001,913121.994399998,Boston St @ Park St
221089.999600001,913124.500300001,343 Bedford St
244999.999700002,913129.375100002,165 Washington St
248266.051,913132.5372,281 Humphrey St
244654.337899998,913133.045600001,Franklin St @ Lyman St
245989.756,913136.358800001,Union St @ W Green St
234865.033500001,913136.7465,Walton Pk @ Orris St
248108.484300002,913136.812399998,Opp 174 Humphrey St
244190.599299997,913147.3869,Boston St @ New Park St
247516.024700001,913148.484499998,Humphrey St @ Eastern Ave
247416.759199999,913151.2335,Ocean St @ New Ocean St
240389.398699999,913156.1107,Central St opp Pleasant St
244626.379500002,913163.487199999,Franklin St @ Albany St
242142.296800002,913168.000399999,Kings Hill Dr @ Newcastle St
235678.764700003,913168.236200001,Franklin St @ Ashland St
242149.374700002,913172.062600002,Kings Hill Dr @ Newcastle St
244940.881800003,913172.6127,Washington St @ Hanover St
244935.724299997,913176.418499999,Washigton St @ Beacon Hill Ave
242273.821800001,913188.5962,O'Callaghan Way @ Kings Hill Dr
248478.116499998,913189.671799999,Humphrey St @ Greenwood Ave
248484.346699998,913190.589899998,Humphrey St @ Greenwood Ave
242880.412500001,913192.943599999,Holyoke St opp Farrell Rd
247642.491700001,913193.656100001,58 Humphrey St
248723.675399996,913194.707899999,Humphrey St @ Cedar Hill Terr
248878.369199999,913194.7711,508 Humphrey St
246120.270099998,913194.8607,Union St @ Union Ct
248693.6844,913194.8871,Humphrey St @ Marshall St
248884.967900001,913194.963500001,509 Humphrey St
242885.827799998,913196.125,Holyoke St @ Farrell Rd
247648.606399998,913196.352499999,Opp 58 Humphrey St
247351.4318,913196.525899999,New Ocean St @ Ocean St
246125.923799999,913198.208,Union St @ Pinkham St
242269.634400003,913199.061,O'Callaghan Way @ Kings Hill Dr
249039.772299998,913211.894200001,Humphrey St @ Millett Rd
249047.381499998,913212.5275,Humphrey St opp Millett Rd
247951.936899997,913217.7896,193 Humphrey St
247376.219300002,913222.023899999,New Ocean St @ Oneida St
238811.125500001,913222.348099999,221 Main St
219502.441299997,915141.791700002,Great Rd @ Shopping Center
244960.062600002,915145.5178,Euclid Ave @ Lakeview Ave
231212.711300001,915149.1809,Washington St @ Mill St
222636.374700002,915149.1875,Opp 62 Second Ave
249128.577600002,915150.393,Loring Ave @ Vinnin St
222632.741,915156.480599999,62 Second Ave
244240.5524,915157.678,Lynnfield St @ Floyd Ave
244234.776,915161.104200002,Lynnfield St opp Floyd Ave
244357.595799997,915163.636599999,Broadway @ Lynnfield St
219450.958700001,915165.634399999,Great Rd @ Shopping Center
224234.750100002,915172.8737,Burlington Mall Rd @ Lahey Clinic Main Entrance
230521.3574,915179.746100001,Pine St opp Dale St
244358.545400001,915183.170699999,Broadway @ Bacheller St
230517.312200002,915185.5,Pine St @ Dale St
235453.307300001,915186.418499999,Opp 830 Main St
235453.307300001,915186.418499999,830 Main St
228621.828400001,915189.6384,Main St opp Charles St
224261.017200001,915195.638900001,40 Burlington Mall Rd
249189.077699997,915198.5627,Loring Ave @ Vinnin St
244891.410300002,915201.722199999,Euclid Ave @ Peary Ave
232878.336800002,915205.302499998,Main St @ Elm St
250524.921099998,915209.688,Humphrey St @ Rockaway Ave
244870.788900003,915224.258099999,219 Euclid Ave
250539.635399997,915226.459,Humphrey St @ Tufts St
244112.803900003,915229.0022,Lynnfield St opp Severance St
232878.601899996,915236.435699999,Main St @ Elm St
224699.804399997,915236.769,S Bedford St @ Kimball Ave
224699.804399997,915236.769,S Bedford St opp Kimball Ave
244096.6567,915239.736699998,Lynnfield St @ Severance St
246049.067199998,915248.531800002,Western Ave @ Victory Rd
229518.850100003,915250.905699998,Bow St @ Salem St
222619.812,915255.062399998,32 Third Ave
246058.175,915260.2181,Western Ave opp Victory Rd
229672.600699998,915265.058800001,Salem St @ Hilltop Terr
224439.1853,915266.863400001,Burlington Mall Rd @ Lahey Clinic 2
219205.072300002,915267.7108,Great Rd @ Roberts Dr
229706.639300004,915268.108,Salem St @ Sedgewick Pk
250589.774899997,915268.920899998,Humphrey St @ Clifton Ave
244841.148599997,915269.648,232 Euclid Ave
219198.487400003,915270.346500002,Great Rd opp Roberts Dr
250605.603,915281.259199999,Humphrey St @ Clifton Ave
236619.517499998,907038.457,Hancock St @ Glendale Rd
220605.071599998,907047.702,Trapelo Rd @ Berkley St
239229.678900003,907051.0251,Park Ave @ Irving St
220584.820500001,907052.2797,Trapelo Rd opp Berkley St
226167.2808,907055.8125,Park Ave @ Wachusett Ave
239211.743299998,907057.655900002,Park Ave @ S Irving St
231233.501599997,907060.0222,Winthrop St @ Chester Ave
220288.171700001,907060.937600002,Smith St @ Trapelo Rd
237057.216799997,907070.638700001,Broadway @ Raymond St
232192.911200002,907071.508099999,Mystic Ave @ Columbia Rd
220288.932599999,907073.272700001,Smith St @ Trapelo Rd
238440.221799999,907076.050700001,60 Woodlawn Ave
233063.134599999,907076.6129,Riverside Ave @ Maverick St
233063.134599999,907076.6129,Riverside Ave @ Pembroke St
237683.874499999,907077.312399998,Elm St opp Woodlawn St
237665.887,907082.6109,Elm St @ Woodlawn St
226177.2029,907088.2502,Park Ave opp Wachusett Ave
235924.977,907088.421,Main St @ Bradford St
235924.977,907088.421,Main St @ Floyd St
241943.759800002,907089.864300001,Ocean Ave @ Chester Ave
237070.159,907090.616900001,Broadway @ Reed Ave
232041.411300004,907092.6633,Main St @ Summer St
232177.185,907092.978599999,Mystic Ave @ James St
237871.898599997,907098.6054,Elm St @ Jefferson Ave
237891.590899996,907102.471700002,Elm St @ Jefferson Ave
232042.213,907105.092700001,160 Main St
241806.944899999,907108.179299999,Wonderland West Busway
240319.2654,907112.0449,570 Broadway @ Elmwood Ave
239057.539800003,907113.8873,Park Ave @ Dale St
240325.031099997,907123.750300001,Broadway opp Elmwood Ave
239937.2104,907126.0374,Proctor Ave @ B St
237096.096699998,907132.7929,Broadway @ Waverly Ave
230808.412299998,907134.4899,Boston Ave @ North St
231296.467,907146.4936,George St @ Winthrop St
228783.814099997,907147.272399999,Broadway @ Massachusetts Ave
230792.9485,907147.780400001,Boston Ave @ North St
231290.955899999,907149.185400002,George St @ Winthrop St
228728.444600001,907150.054900002,Massachusetts Ave @ Broadway
238956.427599996,907151.127599999,Park Ave @ Lambert St
238107.610699996,907153.705600001,Elm St @ Adams Ave
226238.614500001,907159.7927,Park Ave @ Park Circle
226373.629299998,907160.3347,Park Circle @ Eastern Ave
221408.095600002,909390.371599998,Marrett Rd @ Downing Rd
223855.694,909391.225099999,Massachusetts Ave @ Plainfield St
238182.381800003,909391.409899998,68 Hunting St opp Hunting Playground
228349.031300001,909393.9362,449 Mystic St - Winchester Line
237942.673100002,909399.026500002,Salem St @ Broadway - Broadway Sq
221432.926600002,909400.2064,Marrett Rd opp Downing Rd
223844.563199997,909402.320300002,Massachusetts Ave @ Maple St
237962.874600001,909404.437899999,Hunting St @ Salem St
237986.234099999,909406.0625,Hunting St @ Salem St
234244.151299998,909408.1382,Highland Ave @ Circle Rd
238629.5572,909419.744,Beach St @ Clapp St
238361.390299998,909440.000399999,Salem St opp Wescott St
246413.071199998,909443.327300001,Nahant Rd @ Little Nahant Rd
237964.091799997,909445.995099999,Broadway @ Mingo St
235563.7689,909446.026,Main St @ Leonard St
237965.562100001,909451.562899999,Broadway opp Mingo St
226886.699900001,909452.469700001,Clyde Terr @ Lawrence Ln
238531.437299997,909456.062800001,Salem St @ Bellavale St
230262.2271,909457.1644,Winthrop St @ Robinson Rd
238543.811300002,909458.176800001,Salem St opp Bellavale St
221586.687200002,909461.312399998,Marrett Rd opp Prospect Hill Rd
234188.795500003,909461.5077,672 Highland Ave
246402.722,909462.589600001,Nahant Rd opp Little Nahant Rd
220889.671400003,909464.749899998,Marrett Rd @ Tufts Rd
220877.0647,909467.681600001,Marrett Rd @ Tufts Rd
221609.375399999,909470.388099998,Marrett Rd @ Prospect Hill Rd
235565.133299999,909473.628699999,Main St @ Winter St
237399.8402,909489.898,Lebanon St @ Orchard St
237399.8402,909489.898,Lebanon St @ Granite St
223724.197,909493.2271,Massachusetts Ave @ Rhodes St
230254.457800001,909498.232700001,713 Winthrop St opp Robinson Rd
220750.874799997,909498.4375,Marrett Rd @ Middle St
239330.009,909500.083799999,Lynn St @ Lawrence St
239332.44,909504.6219,Lynn St @ Spring St
220735.562399998,909511.3752,Marrett Rd @ Middle St
221780.722099997,909512.104899999,Marrett Rd @ Waltham St
221791.093500003,909513.875300001,Marrett Rd @ Waltham St
234131.966700003,909520.989799999,Highland Ave @ Pamela Circle
235220.5066,909522.265299998,Washington St @ Grove St
223684.322899997,909524.2106,Massachusetts Ave @ Marret Rd - Rt 2A
244871.627499998,913223.9648,Washington St @ Henry Ave
235385.135300003,913223.987100001,Franklin St @ Greenwood St
235392.378899999,913224.6021,Franklin St opp Greenwood St
235224.924599998,913225.304900002,Franklin St @ Vinton St
235007.9353,913230.222800002,Warren St @ Melrose St
235209.734399997,913231.5002,Franklin St @ Apthorp Rd
246180.500299998,913235.209600002,Union St @ Shorey St
242966.078500003,913236.901900001,Holyoke St opp Gardiner St
228889.911700003,913239.062,Main St @ Vining Ct
242971.698299997,913239.7256,Holyoke St @ Gardiner St
241889.765600003,913244.1875,Kings Hill Dr @ Kingswood Circle
241889.765600003,913244.1875,Kings Hill Dr @ Kingswood Ln
244549.633699998,913245.883099999,Franklin St. @ Western Ave
244534.238,913245.9298,Western Ave @ Franklin St
244275.993799999,913249.028499998,Boston St @ Waverly St
247825.9516,913254.462299999,Humphrey St @ Monument Ave
244280.935900003,913255.112500001,Boston St @ Strawberry Ave
240038.064599998,913256.283300001,Summer St @ Fiske Rd
244547.366800003,913260.759599999,Western Ave @ Franklin St
249278.126400001,913261.995099999,Humphrey St @ Pleasant St
236089.779899999,913262.737100001,Main St @ W Highland Ave
249284.515100002,913263.190200001,Humphrey St opp Pleasant St
234864.423299998,913263.224100001,Walton Pk @ South Ave
243052.244,913267.305300001,Myrtle St @ Holyoke St
226555.704099998,913267.872,Lexington St @ Mayflower St
236089.924199998,913269.316199999,Main St @ E Highland Ave
244808.978299998,913273.469500002,Washington St @ Laighton St
243040.3609,913275.347,Holyoke St @ Myrtle St
246439.873300001,913284.977699999,11 Olive St
246443.974799998,913286.899799999,Olive St @ Fayette St
249407.441,913291.086300001,Humphrey St @ Bates Rd
235069.127800003,913307.652399998,Franklin St @ Warren St
246310.142700002,913307.915199999,Chestnut St @ Union St
228857.187,913309.249899998,Main St @ Ash St
244759.955300003,913312.271400001,Washington St @ Lyman St
249465.6303,913312.8497,Humphrey St opp Shelton Rd
246295.624499999,913313.8935,Union St @ Chestnut St
249472.199100003,913315.5251,Humphrey St @ Shelton Rd
235042.137599997,913323.079700001,Franklin St @ Woodland Ave
246427.873800002,913325.368299998,Fayette St @ Trinity Ave
246302.519900002,913327.115,Chestnut St @ Union St
227679.4538,904712.948100001,Concord Ave opp Edgemoor Rd
233530.917099997,904713.1217,Broadway @ Marshall St
231901.313500002,904714.2892,Highland Ave @ Cedar St
230837.154799998,904741.548900001,Rindge Ave @ Massachusetts Ave
230844.913099997,904742.1734,Rindge Ave @ Pemberton St
233512.075499997,904743.163199998,Broadway @ Temple St
240535.808200002,904743.510600001,219 Faywood Ave
240776.496200003,904743.570099998,Crestway Rd @ Faywood Ave
240689.999600001,904743.937399998,171 Faywood Ave
235488.307400003,904745.402399998,Opp 173 Alford St
235488.307400003,904745.402399998,173 Alford St
230657.183799997,904746.5942,Rindge Ave @ Haskell St
232883.267700002,904747.673700001,Medford St @ Central St
237496.553300001,904748.9496,Commandants Way @ Williams St
232880.269100003,904752.925500002,Medford St @ Central St
227554.791699998,904753.216400001,Concord Ave @ Louise Rd
233470.352499999,904756.231600001,Broadway opp Temple St
230868.577600002,904758.080800001,Massachusetts Ave @ Rindge Ave
234245.680500001,904758.344500002,Mystic Ave opp Kensington Ave
223019.558399998,904761.669100001,Forest St opp Harrington Rd
227551.693499997,904762.256700002,Concord Ave opp Louise Rd
237513.3561,904763.504900001,Spruce St @ Williams St
221597.2601,904764.581,Lexington St @ Curve St
230877.089699998,904766.658100002,Massachusetts Ave opp Rindge Ave
234544.247299999,904769.66,Grand Union Blvd @ Foley St
221599.947400004,904771.229600001,Lexington St opp Curve St
238351.020199999,904773.915199999,Hawthorne St @ Broadway
228169.239500001,904776.2621,Blanchard Rd opp Normandy Ave
228169.239500001,904776.2621,Blanchard Rd @ Normandy Ave
230560.782200001,904778.625100002,Rindge Ave @ Hollis St
234540.4582,904787.538699999,Grand Union Blvd @ Foley St
231771.3103,904787.682100002,Highland Ave @ Cherry St
231766.558300003,904790.480099998,Highland Ave @ Cherry St
223041.6325,904794.451699998,260 Forest St
238362.417199999,904806.805399999,Washington Ave @ Broadway
227414.720399998,904807.234499998,Concord Ave @ Orchard St
233411.893799998,904811.2366,Broadway @ Langmaid Ave
227416.371799998,904815.201200001,Concord Ave opp Orchard St
230360.191600002,904830.621300001,Rindge Ave @ Middlesex St
230346.891500004,904831.475,Rindge Ave @ Reed St
238126.180200003,907163.8246,Elm St @ Englewood Ave
225390.044100001,907167.442600001,West Service Rd @ Florence Ave
232117.187299997,907176.937800001,Mystic Ave opp Union St
236468.636600003,907182.738400001,Hancock St @ Tappan St
236463.982600003,907187.206300002,Hancock St @ Central Ave
226100.960699998,907192.076499999,Wachusett Ave @ Hillside Ave
232105.080700003,907196.8127,Mystic Ave @ Union St
226097.6941,907197.14,Wachusett Ave @ Hillside Ave
228693.178599998,907201.087400001,Massachusetts Ave @ Medford St
239719.976400003,907204.682399999,Proctor Ave @ Adams St
238802.118699998,907207.401,618 Park Ave
232853.784199998,907209.697,Riverside Ave @ Marine St
234612.481,907210.611,Highland Ave @ Middlesex Ave
234612.481,907210.611,Middlesex Ave @ Highland Ave - Townline Plaza
232849.133599997,907212.714299999,Riverside Ave @ Park St
238778.068,907216.080800001,633 Park Ave
235872.379100002,907226.063700002,Main St @ Peirce Ave
228734.126800001,907227.484,Medford St @ Mass Ave
235869.134300001,907232.635,Main St @ Bellingham Ave
225081.022699997,907237.6831,East Service Rd @ Standish Rd
240180.390799999,907241.565,Cooledge St @ Constitution Ave
226309.515500002,907242.312600002,Park Circle @ Park Ave
238219.319,907243.956700001,Elm St @ Duncan Rd
237171.419200003,907253.9234,Broadway @ Ferry St
226301.6875,907256.875399999,Park Ave @ Park Circle
240387.687600002,907258.052499998,Broadway @ Cushman Ave
240391.026600003,907265.337099999,Broadway @ True St
238639.069300003,907266.894299999,682 Park Ave opp McCleavey St
238633.261600003,907269.029,Park Ave @ McLeavey St
239835.9529,907271.250300001,104 Constitution Ave
237174.5779,907274.250100002,Ferry St @ Broadway
237190.654600002,907285.8,Broadway @ Ferry St
230636.678199999,907286.987300001,Boston Ave @ Stoughton St
238287.702699997,907288.6875,289 Elm St
225163.764899999,907289.761500001,Wadsworth Rd @ Dow Ave
235858.830300003,907292.273,Belmont St @ Main St
230629.952699997,907292.500300001,196 Boston Ave opp Stoughton St
235867.799800001,907294.568100002,Belmont St @ Main St
228524.302599996,907295.1675,Massachusetts Ave @ Mystic St
232051.309100002,907304.950199999,Main St @ Emerson St
238743.026600003,909525.653299998,Salem St @ Clapp St
232768.3433,909526.5627,Fellsway W @ Elm St
234108.997,909546.479600001,Highland Ave @ McCormack St
223664.214,909548.7053,Massachusetts Ave @ Marrett Rd
243437.278899997,909577.585099999,N Shore Rd @ Blanchard Ave
232739.6241,909582.9527,Fellsway W opp. Elm St
228368.138499998,909584.563499998,Cambridge St @ Arlington St
233261.148599997,909588.714299999,Fulton St from Molyneaux Cir to Foss St (FLAG)
233261.148599997,909588.714299999,Fulton St from Foss St to Molyneaux Cir (FLAG)
235572.8486,909622.692899998,Main St opp Rosemont St
239358.235399999,909623.307100002,Salem St @ Lynn St
238518.951399997,909638.504299998,Kennedy Dr @ Granada Highlands - Bldg 184
235574.016900003,909642.466,Main St @ Rosemont St
238023.079099998,909644.405400001,380 Broadway
238910.605599999,909650.2425,Salem St @ Brentwood St
238413.765299998,909652.625300001,Kennedy Dr @ Granada Highlands - Main Stop
246302.940200001,909659.079500001,Nahant Rd opp Wilson Rd
233993.747199997,909665.092500001,Highland Ave @ Rita Dr
235273.9736,909665.377,Washington St @ Oak Grove Station
233987.513400003,909671.6875,Highland Ave @ Bloomerth St
235362.121200003,909676.647300001,Oak Grove Station @ Orange Line
246305.8983,909683.1655,Nahant Rd @ Wilson Rd
235280.582099997,909687.844500002,Washington St opp Oak Grove Sta
238100.407399997,909700.0689,Broadway opp Bowman St
230216.9406,909715.412700001,Main St @ South Gateway
230216.9406,909715.412700001,Main St @ Town Way
221816.984300002,909731.187600002,Waltham St opp Wachusett Dr
237270.453,909745.5,Lebanon St @ Valley St
239442.3257,909747.641199999,Salem St @ Cutler Hwy
221824.368900001,909748.7971,Waltham St @ Wachusett Dr
239040.979199998,909750.9716,Salem St @ Revere St
238627.484399997,909762.187600002,Kennedy Dr @ Granada Highlands - Bldg 142
237263.624899998,909771.625300001,Lebanon St @ Cherry St
228563.3248,909776.9197,26 Cambridge St
239509.988799997,909777.673799999,Salem St @ Cutler Hwy
243570.713699996,909784.6105,N Shore Rd opp Blanchard Ave
239069.328100003,909794.312600002,Kennedy Dr @ Salem St
239064.444399998,909799.301600002,Kennedy Dr @ Salem St
233849.999600001,909817.937800001,Highland Ave @ Doonan St (FLAG)
238704.385399997,909833.000700001,Kennedy Dr @ Central Ave
238649.838699996,913328.68,Main St opp Forest St
247470.1351,913329.976,New Ocean St @ Rock Ave
226595.400799997,913330.639400002,177 Lexington St
238643.6303,913331.912599999,Main St @ Forest St
246430.996799998,913342.301,Trinity Ave @ Fayette St
247472.812299997,913348.1875,New Ocean St opp Rock Ave
241862.365,913360.494899999,Garfield Ave @ Castle Rising Ct
244651.405699998,913378.148200002,Western Ave @ Washington St
234877.615900002,913379.576099999,Franklin St @ Botolph St
244655.146799996,913382.369199999,Western Ave @ Washington St
244671.976199999,913384.627500001,Washington St @ Western Ave
244671.976199999,913384.627500001,Washington St @ Western Ave
226300.187299997,913386.9377,Cambridge Rd opp Revere Rd
244397.068599999,913402.354800001,Boston St @ Franklin St
232826.796800002,913402.750300001,550 Main St
232826.796800002,913402.750300001,Main St @ Graystone Rd
226298.457699999,913403.608199999,Cambridge Rd @ Revere Rd
238521.0933,913405.000100002,288 Main St
244413.002099998,913405.083700001,N Franklin St @ Boston St
249655.803900003,913408.514199998,Humphrey St @ Phillips Circle
242200.850299999,913409.381200001,O'Callaghan Way @ Osborne St
249661.161300004,913412.910100002,Humphrey St @ Alden Rd
242201.187,913415.937399998,O'Callaghan Way opp Osborne St
244397.556299999,913417.531,North Franklin St. @ Boston St.
228783.577799998,913432.625,Main St @ Richardson St
240016.843500003,913437.0625,Summer St @ Appleton St
228777.945,913442.133,Main St @ Richardson St
219925.771700002,913464.547600001,Hartwell Ave @ Bikeway
219925.771700002,913464.547600001,Hartwell Ave @ Bikeway
246595.169100001,913465.1208,Trinity Ave @ Chatham St
241806.586599998,913465.541700002,Garfield Rd opp Hayes St
238441.314300001,913470.064399999,291Main St
240387.832800001,913474.3462,Appleton St @ Hull Dr
246219.989200003,913475.9866,Chestnut St @ Essex St
241789.111100003,913476.298500001,Garfield Ave @ Hayes St
246611.344300002,913476.746300001,Timson St @ Chatham St
246216.493199997,913480.853500001,Chestnut St @ Essex St
244558.668099999,913480.914,Washington St @ Boston St
249756.429099999,913492.7291,Humphrey St @ Puritan Rd
246311.705499999,913494.372400001,Essex St @ Fayette St
246311.705499999,913494.372400001,Essex St @ Fayette St
240587.027,904846.217399999,160 Waldemar Ave
230131.763499998,904847.004799999,Rindge Ave opp Clay St
230131.763499998,904847.004799999,Rindge Ave @ Clay St
231223.333300002,904860.769,Elm St @ Russell St
231223.333300002,904860.769,Elm St @ Cutter Ave
229968.907899998,904861.597399998,Rindge Ave opp Clifton St
229938.886399999,904864.952,Rindge Ave @ Clifton St
237952.715099998,904867.143,Everett Ave @ Arlington St
224342.597900003,904870.088399999,Trapelo Rd @ Chase Rd
238451.471799999,904870.339699998,Broadway @ Shurtleff St
240499.522399999,904871.753400002,220 Waldemar Ave
227219.982799999,904883.4245,Concord Ave @ Myrtle St
224322.937100001,904886.121800002,Trapelo Rd @ Cherry Ln
240242.389600001,904889.8059,Waldemar Ave @ McClellan Hwy
233273.881399997,904893.180500001,Broadway @ Thurston St
229794.1598,904893.2929,Rindge Ave @ Russell Field
227216.066600002,904894.015799999,Concord Ave opp Myrtle St
242635.003,904896.558,Crescent Ave @ Winthrop Pkwy
237685.296899997,904896.875399999,45 Spruce St
237690.207599998,904900.6481,Spruce St @ Second St
232792.069799997,904903.507399999,Medford St @ Bartlett St
231565.531900004,904906.4267,Highland Ave @ Willow Ave
240221.198,904907.750300001,McClellan Highway opp Suffolk Downs
233272.544699997,904908.871399999,Broadway @ Fenwick St
238502.603,904910.822500002,Broadway @ City Hall Ave
242405.753600001,904916.286400001,Crescent Ave @ Summer St
231536.876900002,904922.896499999,Highland Ave @ Willow Ave
221663.697300002,904927.8466,Lexington St @ Stanley Rd
227129.035099998,904929.927499998,Concord Ave opp Cottage St
227106.9366,904930.045600001,Concord Ave @ Cottage St
233988.618299998,904930.118099999,Mystic Ave @ Wheatland St
238460.854099996,904931.256499998,City Hall @ Broadway
232775.339400001,904932.8288,Medford St @ Bartlett St
234507.7984,904940.808800001,Grand Union Blvd @ Canal St
230716.398699999,904943.3851,Massachusetts Ave @ Haskell St
221671.166199997,904947.487100001,Lexington St opp Stanley Rd
219388.906199999,904948.374899998,40 Second Ave - Mass General West
230721.622299999,904952.0086,Massachusetts Ave @ Dover St
235624.864299998,904960.206,Broadway @ Dexter St
238404.614299998,904965.95,Washington Ave @ Chestnut St
238483.683200002,907312.521299999,Washington Ave @ Park Ave
232713.951099999,907313.255199999,163 Riverside Ave
238341.968599997,907315.9377,Elm St @ Woodlawn Ave
232709.166,907316.626800001,Riverside Ave @ Pleasant St
228439.665200002,907319.098900001,Massachusetts Ave @ Library Way
236073.511299998,907325.157299999,Belmont St @ Kinsman St
236092.674,907330.001899999,62 Belmont St opp Kinsman St
238424.625399999,907341.812100001,Elm St opp Haskell Ave
238431.624899998,907341.938,Elm St @ Haskell Ave
234598.812100001,907344.068599999,41 Highland Ave opp Devir St
226002.619199999,907347.514199998,Wachusett Ave @ Oakland Ave
226002.619199999,907347.514199998,Wachusett Ave @ Prospect Ave
234597.427299999,907356.997699998,Highland Ave @ Devir St
224767.093500003,907357.125,East Service Rd @ Golden Ave
224954.1875,907359.75,Wadsworth Rd @ Homer Rd
239734.937299997,907361.875300001,Adams St @ Constitution Ave
228258.8433,907362.1252,Massachusetts Ave @ Academy St
228241.937100001,907364.6877,Massachusetts Ave @ Central St
239929.716399997,907375.7311,Cooledge St @ Raymond Rd
234174.420900002,907382.252099998,Fellsway @ Myrtle St
239721.303199999,907382.487300001,Constitution Ave @ Adams St
237250.049400002,907383.7852,Broadway @ Coburn Terr
232388.859099999,907386.187600002,Ring Rd @ Riverside Towers
228942.019199997,907388.064399999,Medford St opp Warren St
234182.835600004,907394.151500002,Fellsway @ Myrtle St
230514.262500003,907394.611699998,Boston Ave @ Mystic Valley Pkwy
237121.740599997,907398.191100001,Ferry St @ Walnut St - Glendale Towers
230509.103200004,907399.193599999,Boston Ave @ Mystic Valley Pkwy
236238.098700002,907400.132399999,Hancock St @ Belmont St
237260.047700003,907400.3226,Broadway @ Marie Ave
237120.675,907403.760699999,381 Ferry St opp Walnut St - Glendale Towers
236232.687899999,907404.929299999,Hancock St @ Belmont St
232062.702799998,907406.6688,Main St opp South St
227994.714900002,907410.421,Opp 818 Mass Ave
227946.656,907419.8127,Massachusetts Ave @ Newman Way
232524.223200001,907421.309900001,121 Riverside Ave - Senior Housing
224761.4234,907429.0953,Wadsworth Rd @ Appleton St
232498.884900004,907433.221,116 Riverside Ave
239584.812299997,907436.062600002,Constitution Ave @ Cooledge St
238692.406,909833.312600002,81 Central Ave @ Granada Highlands
